id_lote,tipo_proceso,horas_transcurridas,horas_restantes,temperatura_grano,temperatura_ambiental,humedad_ambiental,humedad_grano,lluvia,luz,_es_anomalia,_severidad,_tipo_anomalia,_calidad_final_lote,delta_temp
65,natural,284,67,31.41,30.22,51.67,17.88,0.0,0.0,False,normal,normal,buena,1.1900000000000013
25,honey,158,266,37.1,32.78,43.74,37.49,0.0,84047.6,True,advertencia,temperatura_alta,buena,4.32
33,honey,188,232,29.74,27.84,48.08,34.65,0.0,0.0,False,normal,normal,buena,1.8999999999999986
57,natural,40,477,33.44,32.11,46.11,31.49,0.0,22481.6,True,riesgo,secado_estancado,buena,1.3299999999999983
67,natural,44,260,29.1,27.49,47.16,46.0,0.0,2427.6,False,normal,normal,buena,1.610000000000003
38,honey,196,25,28.89,22.14,56.14,31.49,0.0,1945.8,False,normal,normal,excelente,6.75
49,natural,160,285,34.4,32.8,49.56,34.62,0.0,25760.2,False,normal,normal,regular,1.6000000000000014
57,natural,204,313,33.76,30.61,45.55,38.75,0.0,59064.9,False,normal,normal,buena,3.1499999999999986
56,natural,68,278,31.91,30.41,54.97,40.77,0.0,0.0,False,normal,normal,buena,1.5
30,honey,216,262,23.48,19.87,58.73,31.07,0.0,1100.3,False,normal,normal,buena,3.6099999999999994
61,natural,278,104,38.02,34.75,49.29,21.43,0.0,64740.7,True,advertencia,temperatura_alta,excelente,3.270000000000003
41,honey,0,340,23.08,20.18,56.57,51.89,0.0,0.0,False,normal,normal,excelente,2.8999999999999986
6,lavado,66,132,31.28,29.32,53.23,38.43,0.0,0.0,False,normal,normal,buena,1.9600000000000009
6,lavado,50,148,24.03,21.91,57.13,42.45,0.0,0.0,False,normal,normal,buena,2.120000000000001
46,honey,210,308,34.03,32.03,57.73,35.11,0.0,0.0,False,normal,normal,baja,2.0
54,natural,142,130,26.65,25.17,51.84,30.61,0.0,813.8,False,normal,normal,buena,1.4799999999999969
50,natural,86,509,38.48,33.56,49.49,47.62,0.0,83625.5,True,advertencia,temperatura_alta,regular,4.919999999999995
37,honey,274,105,29.87,27.08,84.03,23.54,1.0,52819.7,True,critico,lluvia_detectada,regular,2.7900000000000027
2,lavado,16,133,34.24,31.6,46.72,47.72,0.0,25758.4,False,normal,normal,excelente,2.6400000000000006
50,natural,558,37,26.91,25.52,49.73,13.24,0.0,3264.6,False,normal,normal,regular,1.3900000000000006
20,lavado,142,15,24.04,21.44,60.77,15.5,0.0,0.0,False,normal,normal,buena,2.599999999999998
61,natural,328,54,35.89,34.12,44.8,15.37,0.0,42020.2,False,normal,normal,excelente,1.7700000000000031
19,lavado,52,123,23.62,21.51,54.78,42.52,0.0,0.0,False,normal,normal,buena,2.1099999999999994
31,honey,310,70,23.81,22.2,56.52,19.38,0.0,453.8,False,normal,normal,buena,1.6099999999999994
48,honey,388,90,22.37,20.91,54.86,18.69,0.0,0.0,False,normal,normal,buena,1.4600000000000009
16,lavado,152,54,28.1,26.83,52.83,22.99,0.0,28853.0,False,normal,normal,excelente,1.2700000000000031
51,natural,438,63,28.58,26.16,58.99,15.01,0.0,0.0,False,normal,normal,regular,2.419999999999998
52,natural,4,655,26.19,24.29,50.96,55.27,0.0,442.7,False,normal,normal,baja,1.9000000000000021
51,natural,338,163,26.72,23.69,62.32,21.95,0.0,0.0,False,normal,normal,regular,3.0299999999999976
2,lavado,8,141,25.83,24.78,53.91,49.67,0.0,1430.2,False,normal,normal,excelente,1.0499999999999972
18,lavado,8,180,31.07,28.9,58.14,47.88,0.0,31122.1,False,normal,normal,regular,2.1700000000000017
48,honey,380,98,29.91,25.93,49.47,18.67,0.0,712.5,False,normal,normal,buena,3.9800000000000004
37,honey,122,257,22.23,20.21,59.72,41.51,0.0,0.0,False,normal,normal,regular,2.0199999999999996
3,lavado,88,92,30.62,29.08,42.01,35.39,0.0,30969.5,False,normal,normal,excelente,1.5400000000000027
34,honey,8,187,29.16,27.26,54.35,46.24,0.0,25276.7,False,normal,normal,excelente,1.8999999999999986
60,natural,458,189,25.89,23.41,61.64,23.51,0.0,0.0,False,normal,normal,baja,2.4800000000000004
11,lavado,22,191,23.75,22.12,58.68,49.86,0.0,0.0,False,normal,normal,excelente,1.629999999999999
31,honey,142,238,23.06,20.79,57.2,40.01,0.0,87.8,False,normal,normal,buena,2.2699999999999996
71,natural,28,602,24.8,22.71,59.36,53.92,0.0,2669.9,False,normal,normal,regular,2.09
65,natural,168,183,26.12,23.22,59.25,30.49,0.0,0.0,False,normal,normal,buena,2.900000000000002
17,lavado,134,42,32.06,28.98,48.64,19.34,0.0,55285.5,False,normal,normal,buena,3.080000000000002
39,honey,36,357,34.47,30.29,45.9,51.12,0.0,61914.5,False,normal,normal,buena,4.18
69,natural,166,90,28.91,27.12,56.37,26.71,0.0,0.0,False,normal,normal,buena,1.7899999999999991
3,lavado,22,158,23.87,22.18,52.19,51.25,0.0,0.0,False,normal,normal,excelente,1.6900000000000013
36,honey,92,256,31.05,28.06,60.87,38.59,0.0,0.0,False,normal,normal,buena,2.990000000000002
43,honey,98,119,21.3,20.19,56.47,32.14,0.0,0.0,False,normal,normal,excelente,1.1099999999999994
42,honey,168,41,23.34,21.29,-4.24,19.39,0.0,0.0,True,critico,valor_imposible,baja,2.0500000000000007
28,honey,160,48,32.62,30.09,54.05,20.98,0.0,27992.6,False,normal,normal,buena,2.5299999999999976
52,natural,188,471,30.85,28.38,60.33,41.57,0.0,0.0,False,normal,normal,baja,2.4700000000000024
44,honey,110,360,33.2,29.34,46.84,41.58,0.0,69989.4,False,normal,normal,baja,3.860000000000003
54,natural,166,106,27.23,24.55,55.71,26.41,0.0,0.0,False,normal,normal,buena,2.6799999999999997
49,natural,316,129,22.59,21.92,60.26,20.77,0.0,1070.3,False,normal,normal,regular,0.6699999999999982
59,natural,32,615,29.5,27.27,51.5,46.15,0.0,28856.5,False,normal,normal,baja,2.2300000000000004
38,honey,188,33,27.16,24.91,57.75,17.0,0.0,0.0,False,normal,normal,excelente,2.25
66,natural,262,165,29.22,27.57,57.02,24.96,0.0,0.0,False,normal,normal,regular,1.6499999999999986
33,honey,24,396,23.26,21.02,55.28,50.85,0.0,540.5,False,normal,normal,buena,2.240000000000002
15,lavado,92,89,27.68,24.93,50.92,31.14,0.0,909.8,False,normal,normal,buena,2.75
50,natural,0,595,24.87,26.83,52.83,52.55,0.0,1711.3,False,normal,normal,regular,-1.9599999999999973
41,honey,218,122,21.46,19.95,55.33,26.7,0.0,0.0,False,normal,normal,excelente,1.5100000000000016
1,lavado,148,51,22.77,21.46,53.19,23.64,0.0,0.0,False,normal,normal,buena,1.3099999999999987
7,lavado,108,80,34.8,31.2,44.19,29.61,0.0,66118.4,False,normal,normal,excelente,3.599999999999998
15,lavado,54,127,23.33,26.83,52.83,39.92,0.0,0.0,False,normal,normal,buena,-3.5
50,natural,484,111,25.85,23.7,59.55,18.98,0.0,0.0,False,normal,normal,regular,2.150000000000002
60,natural,146,501,24.13,23.24,62.86,45.68,0.0,1290.2,False,normal,normal,baja,0.8900000000000006
31,honey,252,128,31.53,27.3,84.1,27.29,0.946,87307.1,True,critico,lluvia_detectada,buena,4.23
32,honey,260,28,26.83,25.0,54.17,13.43,0.0,0.0,False,normal,normal,excelente,1.8299999999999983
30,honey,12,466,34.12,30.97,47.69,47.58,0.0,50402.6,False,normal,normal,buena,3.1499999999999986
62,natural,444,117,38.01,33.94,44.84,17.21,0.0,89128.9,True,advertencia,temperatura_alta,baja,4.07
39,honey,390,3,24.73,22.97,50.25,11.15,0.0,0.0,False,normal,normal,buena,1.7600000000000016
68,natural,134,192,35.46,33.1,49.66,36.36,0.0,50714.4,False,normal,normal,regular,2.3599999999999994
45,honey,204,37,34.01,30.78,50.7,16.85,0.0,62835.8,False,normal,normal,buena,3.229999999999997
70,natural,104,196,29.15,26.8,46.38,33.55,0.0,32845.4,False,normal,normal,regular,2.349999999999998
71,natural,218,412,22.64,21.05,58.12,39.65,0.0,0.0,False,normal,normal,regular,1.5899999999999999
37,honey,332,47,29.2,26.65,56.6,14.27,0.0,0.0,False,normal,normal,regular,2.5500000000000007
11,lavado,84,129,34.49,29.63,51.62,37.75,0.0,75574.7,False,normal,normal,excelente,4.860000000000003
66,natural,400,27,36.15,33.95,46.18,13.09,0.0,32562.4,False,normal,normal,regular,2.1999999999999957
3,lavado,52,128,22.97,21.18,62.53,45.35,0.0,0.0,False,normal,normal,excelente,1.7899999999999991
42,honey,156,53,35.11,32.57,51.22,22.76,0.0,51544.8,True,advertencia,temperatura_alta,baja,2.539999999999999
34,honey,90,105,31.5,30.36,51.96,33.78,0.0,0.0,False,normal,normal,excelente,1.1400000000000006
40,honey,54,211,25.58,24.7,52.98,38.81,0.0,417.7,False,normal,normal,buena,0.879999999999999
58,natural,266,116,22.78,21.0,56.33,23.83,0.0,1410.3,False,normal,normal,regular,1.7800000000000011
31,honey,334,46,24.54,22.14,57.0,15.95,0.0,0.0,False,normal,normal,buena,2.3999999999999986
29,honey,306,161,33.58,30.34,49.98,23.09,0.0,0.0,False,normal,normal,baja,3.2399999999999984
35,honey,424,86,34.7,32.62,48.72,17.33,0.0,28840.2,False,normal,normal,regular,2.0800000000000054
42,honey,56,153,29.62,27.24,53.25,41.83,0.0,39946.5,False,normal,normal,baja,2.3800000000000026
28,honey,48,160,21.68,20.48,59.61,41.95,0.0,761.5,False,normal,normal,buena,1.1999999999999993
70,natural,296,4,28.44,27.95,46.77,10.51,0.0,42882.8,False,normal,normal,regular,0.490000000000002
63,natural,102,410,29.47,27.23,55.28,38.91,0.0,478.0,True,riesgo,secado_estancado,baja,2.2399999999999984
66,natural,416,11,30.41,28.62,61.05,11.82,0.0,41137.2,False,normal,normal,regular,1.7899999999999991
49,natural,192,253,24.76,22.58,50.88,31.35,0.0,0.0,False,normal,normal,regular,2.1800000000000033
53,natural,180,141,36.3,31.73,50.03,28.59,0.0,78289.7,False,normal,normal,regular,4.569999999999997
66,natural,106,321,36.52,32.34,50.26,38.44,0.0,69158.7,False,normal,normal,regular,4.18
59,natural,338,309,25.59,24.35,60.61,28.1,0.0,195.4,True,riesgo,secado_estancado,baja,1.2399999999999984
31,honey,52,328,22.89,21.28,51.02,50.98,0.0,1136.5,False,normal,normal,buena,1.6099999999999994
30,honey,190,288,24.27,22.95,54.99,33.17,0.0,0.0,False,normal,normal,buena,1.3200000000000003
71,natural,58,572,36.83,31.57,45.83,51.21,0.0,70636.7,False,normal,normal,regular,5.259999999999998
41,honey,328,12,33.0,31.02,50.37,13.05,0.0,27744.7,False,normal,normal,excelente,1.9800000000000004
62,natural,230,331,36.02,31.45,42.18,33.53,0.0,77758.6,True,riesgo,secado_estancado,baja,4.570000000000004
37,honey,28,351,24.68,23.09,53.96,52.53,0.0,174.7,False,normal,normal,regular,1.5899999999999999
3,lavado,36,144,31.37,28.35,47.01,48.78,0.0,61826.0,False,normal,normal,excelente,3.0199999999999996
62,natural,166,395,27.4,25.73,50.29,36.91,0.0,0.0,False,normal,normal,baja,1.6699999999999982
33,honey,142,278,25.01,22.71,59.26,39.18,0.0,0.0,False,normal,normal,buena,2.3000000000000007
30,honey,110,368,34.18,31.13,47.56,39.03,0.0,55836.1,False,normal,normal,buena,3.0500000000000007
46,honey,484,34,25.31,23.71,53.66,11.57,0.0,0.0,False,normal,normal,baja,1.5999999999999979
29,honey,112,355,34.82,32.59,46.71,38.06,0.0,30450.5,False,normal,normal,baja,2.229999999999997
69,natural,192,64,25.82,24.45,58.16,21.5,0.0,0.0,False,normal,normal,buena,1.370000000000001
60,natural,576,71,26.8,25.66,54.52,15.37,0.0,0.0,False,normal,normal,baja,1.1400000000000006
3,lavado,96,84,21.11,19.76,58.19,32.94,0.0,0.0,False,normal,normal,excelente,1.3499999999999979
49,natural,240,205,24.67,22.0,55.01,28.13,0.0,1608.4,False,normal,normal,regular,2.6700000000000017
48,honey,436,42,19.75,18.46,51.31,14.0,0.0,0.0,False,normal,normal,buena,1.2899999999999991
50,natural,148,447,26.18,24.57,55.14,42.19,0.0,0.0,False,normal,normal,regular,1.6099999999999994
29,honey,210,257,33.42,30.7,44.68,29.95,0.0,0.0,False,normal,normal,baja,2.7200000000000024
41,honey,226,114,31.25,28.07,46.97,25.58,0.0,45416.3,False,normal,normal,excelente,3.1799999999999997
15,lavado,134,47,28.89,29.13,49.48,22.08,0.0,56563.3,False,normal,normal,buena,-0.23999999999999844
48,honey,98,380,22.77,21.58,55.92,43.13,0.0,0.0,False,normal,normal,buena,1.1900000000000013
6,lavado,30,168,25.73,23.74,56.24,46.26,0.0,0.0,False,normal,normal,buena,1.990000000000002
62,natural,232,329,37.04,33.9,45.95,33.05,0.0,44245.2,False,normal,normal,baja,3.1400000000000006
62,natural,32,529,30.43,28.87,48.32,46.53,0.0,49326.5,False,normal,normal,baja,1.5599999999999987
62,natural,256,305,34.67,32.59,48.75,31.12,0.0,31736.6,False,normal,normal,baja,2.0799999999999983
25,honey,156,268,33.97,30.34,49.36,37.21,0.0,74986.1,False,normal,normal,buena,3.629999999999999
69,natural,212,44,33.27,31.25,52.95,19.39,0.0,393.8,False,normal,normal,buena,2.020000000000003
59,natural,436,211,28.77,27.52,57.51,21.42,0.0,0.0,False,normal,normal,baja,1.25
66,natural,44,383,32.97,30.61,56.1,42.91,0.0,0.0,False,normal,normal,regular,2.3599999999999994
47,honey,260,67,31.11,28.21,54.71,18.56,0.0,0.0,False,normal,normal,baja,2.8999999999999986
14,lavado,146,31,28.89,19.63,58.49,18.96,0.0,2466.6,False,normal,normal,buena,9.260000000000002
3,lavado,172,8,22.34,26.83,52.83,14.08,0.0,941.2,False,normal,normal,excelente,-4.489999999999998
57,natural,358,159,26.38,26.83,52.83,24.74,0.0,0.0,False,normal,normal,buena,-0.4499999999999993
6,lavado,20,178,29.32,27.92,52.91,49.03,0.0,0.0,False,normal,normal,buena,1.3999999999999986
64,natural,60,245,33.88,32.4,47.12,44.63,0.0,39362.0,False,normal,normal,buena,1.480000000000004
59,natural,208,439,33.11,31.4,79.72,35.1,0.402,36546.8,True,critico,lluvia_detectada,baja,1.7100000000000009
68,natural,0,326,25.6,23.0,56.91,51.36,0.0,0.0,False,normal,normal,regular,2.6000000000000014
16,lavado,158,48,35.66,33.69,50.95,21.2,0.0,43716.5,True,advertencia,temperatura_alta,excelente,1.9699999999999989
10,lavado,16,165,29.95,28.81,49.35,31.49,0.0,22636.9,False,normal,normal,buena,1.1400000000000006
17,lavado,56,120,27.22,24.18,52.51,36.13,0.0,29361.2,False,normal,normal,buena,3.039999999999999
8,lavado,146,10,21.11,18.88,58.2,14.44,0.0,0.0,False,normal,normal,excelente,2.2300000000000004
15,lavado,48,133,22.49,20.65,44.83,40.62,0.0,0.0,False,normal,normal,buena,1.8399999999999999
28,honey,76,132,24.32,22.0,59.74,35.54,0.0,933.8,False,normal,normal,buena,2.3200000000000003
39,honey,104,289,30.02,28.41,48.82,43.06,0.0,31833.1,False,normal,normal,buena,1.6099999999999994
60,natural,156,491,39.05,33.96,56.34,44.27,0.0,66045.4,True,advertencia,temperatura_alta,baja,5.089999999999996
64,natural,102,203,26.87,24.37,54.87,38.93,0.0,784.1,False,normal,normal,buena,2.5
34,honey,136,59,28.89,30.36,53.92,23.64,0.0,29924.6,False,normal,normal,excelente,-1.4699999999999989
68,natural,24,302,24.84,23.08,57.73,49.18,0.0,0.0,False,normal,normal,regular,1.7600000000000016
52,natural,122,537,25.63,24.4,51.55,47.1,0.0,0.0,False,normal,normal,baja,1.2300000000000004
52,natural,610,49,34.0,30.9,47.55,12.39,0.0,51462.3,False,normal,normal,baja,3.1000000000000014
32,honey,48,240,22.28,19.83,57.11,48.53,0.0,0.0,False,normal,normal,excelente,2.450000000000003
30,honey,446,32,32.64,29.39,46.88,11.14,0.0,58418.3,False,normal,normal,buena,3.25
38,honey,8,213,27.76,25.22,47.99,49.97,0.0,38141.1,False,normal,normal,excelente,2.5400000000000027
4,lavado,138,17,31.07,28.6,46.52,17.69,0.0,0.0,False,normal,normal,excelente,2.469999999999999
47,honey,52,275,25.74,23.38,59.6,42.21,0.0,0.0,False,normal,normal,baja,2.3599999999999994
62,natural,94,467,28.09,25.4,53.38,42.98,0.0,155.9,False,normal,normal,baja,2.6900000000000013
48,honey,198,280,22.15,20.34,54.28,34.1,0.0,0.0,True,riesgo,secado_estancado,buena,1.8099999999999987
56,natural,32,314,32.29,30.86,49.56,44.73,0.0,23250.3,False,normal,normal,buena,1.4299999999999997
25,honey,168,256,22.64,20.84,57.63,36.08,0.0,0.0,False,normal,normal,buena,1.8000000000000007
60,natural,330,317,35.76,33.38,56.16,30.98,0.0,1430.2,False,normal,normal,baja,2.3799999999999955
52,natural,258,401,34.12,32.67,52.64,37.67,0.0,0.0,False,normal,normal,baja,1.4499999999999957
32,honey,26,262,23.52,26.83,52.83,52.22,0.0,1850.8,False,normal,normal,excelente,-3.3099999999999987
68,natural,282,44,31.9,30.02,45.34,16.89,0.0,0.0,False,normal,normal,regular,1.879999999999999
40,honey,96,169,25.64,23.0,56.58,32.13,0.0,339.7,False,normal,normal,buena,2.6400000000000006
51,natural,372,129,40.9,36.45,45.62,20.35,0.0,76234.9,True,riesgo,secado_estancado,regular,4.449999999999996
71,natural,228,402,37.73,32.25,49.52,39.14,0.0,84721.2,True,riesgo,secado_estancado,regular,5.479999999999997
16,lavado,40,166,33.19,30.92,53.79,45.47,0.0,33508.0,False,normal,normal,excelente,2.269999999999996
31,honey,380,0,28.2,26.18,46.7,12.43,0.0,0.0,False,normal,normal,buena,2.0199999999999996
32,honey,18,270,28.39,27.3,54.66,54.22,0.0,2686.8,False,normal,normal,excelente,1.0899999999999999
61,natural,320,62,33.64,30.15,53.1,16.75,0.0,31052.6,False,normal,normal,excelente,3.490000000000002
30,honey,10,468,28.89,29.91,50.33,47.75,0.0,45267.5,False,normal,normal,buena,-1.0199999999999996
40,honey,100,165,24.18,22.44,59.69,32.08,0.0,0.0,False,normal,normal,buena,1.7399999999999984
59,natural,440,207,31.16,28.49,57.74,20.85,0.0,36522.5,False,normal,normal,baja,2.6700000000000017
47,honey,172,155,24.44,26.83,52.83,29.29,0.0,948.7,False,normal,normal,baja,-2.389999999999997
31,honey,378,2,29.68,27.65,48.62,12.38,0.0,0.0,False,normal,normal,buena,2.030000000000001
31,honey,222,158,23.82,21.65,55.72,30.89,0.0,1430.2,False,normal,normal,buena,2.1700000000000017
62,natural,558,3,28.89,24.8,56.44,9.4,0.0,0.0,False,normal,normal,baja,4.09
63,natural,244,268,24.1,22.82,57.54,28.96,0.0,948.4,False,normal,normal,baja,1.2800000000000011
49,natural,392,53,29.76,27.72,47.83,14.61,0.0,26428.6,False,normal,normal,regular,2.0400000000000027
42,honey,116,93,29.73,27.81,52.33,30.7,0.0,0.0,False,normal,normal,baja,1.9200000000000017
44,honey,56,414,28.88,26.69,50.39,45.73,0.0,1430.2,False,normal,normal,baja,2.1899999999999977
30,honey,70,408,24.99,22.83,55.18,42.49,0.0,0.0,False,normal,normal,buena,2.16
68,natural,28,298,25.6,26.83,52.83,48.64,0.0,0.0,False,normal,normal,regular,-1.2299999999999969
16,lavado,42,164,32.96,30.59,50.49,44.97,0.0,2049.0,False,normal,normal,excelente,2.370000000000001
42,honey,64,145,33.44,31.84,44.62,40.34,0.0,33916.4,False,normal,normal,baja,1.5999999999999979
17,lavado,10,166,28.48,26.29,53.5,43.48,0.0,57872.6,False,normal,normal,buena,2.1900000000000013
51,natural,402,99,33.66,32.61,49.69,17.66,0.0,0.0,False,normal,normal,regular,1.0499999999999972
43,honey,178,39,30.14,28.97,49.9,17.82,0.0,38145.6,False,normal,normal,excelente,1.1700000000000017
17,lavado,170,6,22.68,26.83,52.83,11.29,0.0,0.0,False,normal,normal,buena,-4.149999999999999
35,honey,148,362,23.99,21.95,54.08,41.12,0.0,344.1,False,normal,normal,regular,2.039999999999999
52,natural,228,431,38.03,33.72,45.14,39.82,0.0,61654.6,True,advertencia,temperatura_alta,baja,4.310000000000002
14,lavado,88,89,35.54,33.12,53.92,31.97,0.0,27568.1,True,advertencia,temperatura_alta,buena,2.4200000000000017
1,lavado,120,79,23.09,20.14,54.76,29.63,0.0,718.3,False,normal,normal,buena,2.9499999999999993
48,honey,174,304,25.52,23.03,51.02,35.09,0.0,339.3,False,normal,normal,buena,2.4899999999999984
69,natural,172,84,28.6,25.18,60.56,26.3,0.0,0.0,False,normal,normal,buena,3.4200000000000017
38,honey,14,207,31.35,29.39,49.93,48.91,0.0,42295.4,False,normal,normal,excelente,1.9600000000000009
23,lavado,60,130,33.71,30.04,45.67,43.57,0.0,75951.5,False,normal,normal,regular,3.6700000000000017
39,honey,40,353,31.72,30.05,50.39,50.13,0.0,26333.7,False,normal,normal,buena,1.6699999999999982
70,natural,154,146,34.11,29.62,47.72,27.7,0.0,78529.2,False,normal,normal,regular,4.489999999999998
53,natural,230,91,35.94,33.59,45.46,21.79,0.0,46803.2,False,normal,normal,regular,2.3499999999999943
31,honey,76,304,24.12,22.09,53.7,47.23,0.0,0.0,False,normal,normal,buena,2.030000000000001
22,lavado,18,186,33.94,31.74,49.03,53.88,0.0,0.0,False,normal,normal,regular,2.1999999999999993
34,honey,84,111,34.18,32.7,55.4,33.57,0.0,51098.6,False,normal,normal,excelente,1.4799999999999969
71,natural,576,54,26.61,23.91,58.17,13.99,0.0,50.7,False,normal,normal,regular,2.6999999999999993
16,lavado,88,118,34.21,32.25,44.3,35.33,0.0,36456.3,False,normal,normal,excelente,1.9600000000000009
13,lavado,158,51,30.86,28.66,77.8,25.3,0.503,49220.5,True,critico,lluvia_detectada,regular,2.1999999999999993
51,natural,340,161,29.93,26.22,60.29,21.94,0.0,0.0,False,normal,normal,regular,3.710000000000001
53,natural,76,245,23.28,21.69,53.44,40.61,0.0,1573.8,False,normal,normal,regular,1.5899999999999999
9,lavado,160,20,33.14,30.34,44.49,17.17,0.0,23580.4,False,normal,normal,excelente,2.8000000000000007
71,natural,110,520,36.45,33.28,49.59,47.65,0.0,60404.3,False,normal,normal,regular,3.1700000000000017
64,natural,162,143,33.12,31.16,46.83,31.92,0.0,3053.4,False,normal,normal,buena,1.9599999999999973
70,natural,186,114,32.59,29.64,50.42,24.18,0.0,0.0,False,normal,normal,regular,2.950000000000003
20,lavado,72,85,20.39,18.79,50.77,32.26,0.0,176.7,False,normal,normal,buena,1.6000000000000014
7,lavado,68,120,26.77,24.74,51.74,38.38,0.0,411.7,False,normal,normal,excelente,2.030000000000001
